Price,
12.87,
7.44,
81.81,
1374.25,
33.68,
73.89,
5.21,
6.26,
5.08,
130.95,
34.9,
44.92,
42.49,
25.62,
29.66,
10.01,
33.02,
25.2,
7.05,
8.84,
16.68,
89.24,
19.25,
19.18,
3.84,
10.7,
16.69,
8.36,
1.97,
36.05,
310.63,
185.56,
9.23,
20.68,
38.11,
5.24,
4.51,
4.37,
2.76,
4.14,
3.36,
35.02,
78.1,
51.14,
10.79,
2.81,
3.14,
15.18,
6.67,
86.95,
11.8,
11.98,
66.77,
59.18,
51.35,
9.09,
6.04,
9.73,
21.28,
38.74,
14.59,
14.59,
32.22,
20.66,
11.72,
14.2,
16.36,
25.73,
10.32,
33.1,
231.15,
21.97,
31.94,
110.33,
32.56,
28.51,
53,
46.85,
51.19,
32.56,
17.7,
11.13,
13.7,
11.98,
14.78,
13.72,
21.8,
18.3,
25.85,
28.71,
47.63,
15.04,
65.55,
4.52,
4.82,
0.93,
1.9,
1.96,
12.41,
21.28,
14.86,
2.63,
7.04,
9.19,
10.33,
9.19,
68.78,
59.35,
57.44,
75.37,
89.64,
6.13,
77.1,
20.08,
119.15,
41.46,
18.03,
73.84,
109.81,
66.3,
72.41,
241.12,
6.68,
82.14,
77.14,
84.56,
55.62,
79.13,
22.21,
116.99,
116.99,
60.07,
85.68,
140.58,
35.36,
28.87,
106.17,
35.36,
45.9,
77.37,
78.64,
113.46,
131.97,
59.94,
108.69,
87.56,
20.98,
18.1,
81.8,
14.61,
132.87,
111.26,
137.82,
136.65,
139.74,
131.58,
46.49,
270.54,
207.94,
270.54,
41.32,
50.99,
21.08,
33.88,
2.61,
4.13,
1.78,
5.51,
1.64,
2.75,
1.64,
5.51,
7.58,
3.71,
7.41,
7.41,
10.99,
10.99,
7.02,
73.92,
625.26,
13.96,
188.13,
4.36,
8.86,
94.19,
68.87,
58.2,
44.14,
58.2,
0.66,
16.61,
5.23,
17.08,
69.14,
55.82,
124.97,
15.4,
56.32,
51.26,
70.37,
6.92,
11.19,
132.69,
127.04,
9.81,
12.95,
66.61,
21.7,
10.64,
3.68,
8.31,
2.65,
4.56,
13.26,
70.82,
10.44,
7.42,
9.57,
12.62,
20.85,
14.85,
23.21,
2.94,
6.57,
13.92,
23.22,
27.55,
34.57,
224.55,
33.37,
141.37,
1884.08,
300.73,
22.1,
17.33,
186.66,
409.31,
16.2,
13.78,
8.68,
39.61,
47.61,
44.11,
20.15,
30.16,
135.24,
22.57,
384.36,
 Black Oxide Finish. For installing captive screws and nut plates. Overall length of Assembly: 9-1/2 to 10-1/2 inches,
28.31,
3.47,
190.64,
25.05,
17.25,
135.77,
122.61,
144.73,
2.67,
4.97,
4.68,
1.27,
2.33,
240.51,
2.42,
47.62,
276.86,
44.11,
19.8,
8.08,
57.85,
64.68,
58.21,
21.43,
155.6,
48.22,
1.21,
270.1,
270.1,
45.7,
55.32,
2.84,
2940.28,
1602.81,
346.18,
160.51,
19.21,
142.95,
235.75,
0.61,
27.57,
44.13,
42.12,
62.61,
44.82,
47.05,
197.65,
275.14,
3.23,
3.34,
3.34,
2.53,
2.53,
3.23,
3.17,
2.48,
3.58,
53.5,
79.89,
116.64,
0.98,
128.96,
18.62,
16.18,
21.33,
29.2,
9.32,
41.11,
7.18,
16.12,
4.51,
7.42,
62.72,
7.48,
10.58,
37.89,
21.59,
51.76,
13.57,
58.99,
54.76,
5.93,
4.12,
485.73,
243.08,
543.92,
90.72,
54.87,
17.26,
15.34,
5.42,
11.08,
3.65,
6.33,
2.04,
1.17,
4.32,
2.64,
1.08,
1.06,
2.19,
36.86,
30.43,
2.99,
192.05,
15.38,
0.14,
0.13,
0.09,
31.72,
10.41,
21.8,
14.73,
79.94,
21.93,
19.98,
17.37,
14.5,
16.17,
15.66,
44.85,
39.72,
53.15,
435.47,
6.25,
756.62,
42.93,
33.57,
35.71,
36.82,
42.79,
54.33,
29.88,
1.25,
5,
9.05,
104.73,
17.4,
2.66,
109.11,
16.04,
9.7,
31.05,
130.53,
5.42,
214.59,
145.62,
21.26,
19.27,
53.81,
8.41,
0.59,
14.72,
1.94,
14.2,
1191.91,
620.13,
14.46,
2.6,
7.76,
7.23,
8.06,
10.29,
84.43,
45.61,
26.62,
1.64,
13.23,
18.97,
5.46,
7.42,
12.57,
10.12,
45.72,
8.12,
20.26,
128.93,
43.42,
6.19,
0.12,
5.14,
2.87,
2.74,
567.5,
5.81,
14.1,
15.8,
6.59,
24.77,
9.67,
6.03,
13.75,
16.62,
14.81,
39.99,
14.62,
57.27,
83.98,
14.87,
0.52,
13.92,
15.57,
110.84,
4.01,
220.44,
119.68,
3.12,
4.63,
61.51,
154,
154,
49.17,
8.86,
8.17,
11.94,
3,
1.24,
1.25,
2.27,
1.59,
5.95,
3.44,
4.16,
20.79,
4.68,
1.47,
12.44,
1.93,
40.37,
158.98,
2.15,
2.2,
2.2,
2.71,
3.11,
3.55,
3.76,
4.7,
5.7,
8.05,
8.02,
10.1,
11.46,
12.5,
13.71,
27.52,
6.34,
108.81,
15.67,
7.9,
0.92,
2.03,
84.19,
5,
3.44,
3.34,
3.07,
1.31,
59.82,
3.77,
1.66,
15.96,
1.28,
8.04,
1,
1,
19.53,
10.52,
2.27,
1.66,
6.01,
9.27,
1.37,
4.63,
11.48,
235.85,
2.74,
11.35,
9.28,
10.23,
15.88,
9.22,
19.07,
11.48,
8.64,
45.29,
51.09,
59.74,
79.75,
104.05,
301.19,
66.31,
12.68,
15.83,
3.46,
1.88,
1.48,
5.46,
8.71,
9.54,
16.82,
14.64,
7.82,
34.41,
2.9,
2.73,
2.76,
8.64,
14.27,
63.04,
44.36,
43.52,
1.54,
1.29,
56.64,
28.72,
2.13,
11.43,
8.31,
4.34,
44.69,
30.13,
20.7,
4.78,
5.09,
10.55,
23.86,
17.89,
2.63,
448.5,
174.95,
6.01,
3.6,
19.8,
27.61,
1.94,
1.92,
0.97,
0.97,
7.77,
26.37,
2.51,
40,
57.5,
4.34,
6.76,
2.38,
40.84,
1.74,
3.8,
7.21,
16.68,
12.98,
28.98,
34.6,
51.32,
126.05,
2.98,
13.63,
9.11,
6.39,
2.84,
7.64,
859.04,
19.5,
10.81,
60.29,
25.93,
35.54,
2.15,
3.79,
4.14,
11.19,
82.21,
71.24,
8.43,
16.33,
38.04,
207.76,
0.24,
144.36,
28.67,
44.11,
5.06,
32.56,
81.2,
21.29,
15.8,
15.88,
19.68,
18.62,
19.87,
21.02,
45.98,
45.48,
5.39,
2.15,
3.19,
37.59,
30.88,
119.91,
8.86,
16.36,
210,
14.29,
176.16,
30.53,
8.41,
10.34,
36.33,
27.31,
5.92,
21.19,
96.98,
4.22,
8.15,
146.44,
38.34,
20.63,
23.75,
12.96,
132.01,
109.95,
91.24,
28.43,
81.19,
34.04,
21.23,
7.21,
28.92,
46.93,
3.43,
12.77,
30.38,
28.22,
42.57,
60.74,
108.74,
9.09,
21,
20.7,
14.5,
30.23,
31.35,
1.27,
17.2,
44.94,
11.23,
2.63,
8.68,
10.83,
18.3,
8.67,
9.66,
51.73,
6.58,
461.93,
10.79,
8.2,
4.48,
56.24,
29.39,
17.17,
18.88,
27.47,
344.44,
66.86,
90.56,
6.01,
5.82,
7.83,
3.1,
2.63,
10.06,
2.91,
23.94,
40.62,
102.05,
4.4,
3.3,
3.55,
32.78,
41,
2.56,
3.38,
9.68,
2.06,
6.31,
77.09,
11.96,
34.93,
5.83,
10.2,
11.81,
20.11,
43.92,
79.46,
1.25,
54.65,
32.46,
6.13,
14.06,
16.49,
37.13,
122.61,
1.97,
10.53,
42.64,
222.28,
1918.59,
17.37,
70.69,
10.25,
10.47,
16.24,
18.4,
568.7,
7.61,
1321.53,
32.41,
21.77,
5.39,
18.41,
34.17,
8.35,
1.38,
3.83,
23.72,
3.24,
3.88,
8.45,
4,
26.37,
9.2,
35.77,
454.32,
31.26,
38.99,
21.19,
7.28,
3.82,
260.7,
188.67,
404.8,
11.19,
29.46,
16.04,
0.98,
0.98,
0.98,
0.98,
0.32,
0.57,
6.09,
177.17,
34.49,
17.75,
8.63,
3.02,
22.01,
3.99,
2.95,
256.72,
5.88,
10.24,
23.51,
16.32,
10.2,
27.75,
13.4,
78.2,
12.06,
16.27,
11.82,
8.4,
2.44,
2.73,
2.98,
1.48,
9.02,
524.32,
83.76,
31.74,
33.5,
51.2,
102.75,
22.92,
128.72,
235.62,
42.22,
81.36,
3.54,
34.54,
134.54,
9.27,
15.19,
17.54,
431.25,
12.25,
230.45,
353.31,
297.94,
416.05,
690,
18.5,
58.34,
55.2,
336.89,
2.15,
30.52,
87.94,
12.12,
103.44,
50.75,
21.47,
12.78,
8.04,
178,
42.35,
53.67,
24.45,
10.06,
13.41,
8.5,
10.28,
68.84,
2.82,
37.12,
87.86,
25.74,
123.25,
16.49,
42.35,
78.94,
19.58,
11.67,
2.92,
3.95,
93.08,
8.27,
78.2,
18.39,
8.64,
3.93,
99.74,
12.68,
0.97,
34.49,
22.71,
15.41,
3.25,
109.03,
27.57,
26.83,
3.05,
110.98,
53.1,
37.93,
10.08,
317.08,
5.1,
6.82,
10.93,
17.54,
33.06,
142.6,
372.19,
24.74,
1.45,
6.46,
104.97,
131.82,
38.03,
83.77,
1510.86,
0.23,
0.54,
173.82,
48.24,
34.67,
55.98,
23.35,
6.04,
15.49,
16.1,
31.67,
9.99,
79.93,
8.9,
15.25,
18.66,
16.53,
2.77,
4.51,
30.88,
17.08,
4.09,
3.19,
2.55,
1.94,
51.75,
158.98,
391.74,
5.9,
106.85,
20.59,
8.5,
557.31,
54.33,
6.93,
33.29,
119.52,
15.82,
30.56,
39.84,
28.38,
14.26,
15.26,
21.61,
8.82,
136.3,
140.28,
140.28,
0.6,
1.33,
1.33,
1.33,
1.33,
171.45,
44.39,
66.34,
6.42,
2.47,
1.25,
0.47,
15.51,
15.36,
72.5,
77.13,
2.69,
3.15,
1.76,
31.57,
151.82,
156.63,
8.54,
15.09,
107.25,
122.2,
12.63,
137.45,
3.31,
14.02,
12.93,
15.19,
17.04,
3.02,
5.3,
3.85,
8.77,
12.72,
4.01,
102.47,
23.83,
118.54,
0.76,
3.99,
6.46,
122.61,
22.71,
169.48,
13.37,
21.43,
173.5,
5.77,
113.85,
24.73,
76.67,
121.87,
68.08,
11.9,
6.36,
6.91,
1.24,
0.24,
32.05,
76.73,
2.89,
13.35,
14.27,
9,
5.32,
190.15,
131.82,
64.8,
5.64,
10.84,
43.38,
127.85,
10.24,
6.51,
9.05,
23.98,
23.12,
19.98,
5.32,
82.05,
5.45,
17.54,
7.8,
1.15,
1.36,
3.56,
1.64,
1.76,
25.88,
25.99,
0.1,
310.06,
665.04,
21.84,
9.81,
15.57,
12.06,
55.2,
85.78,
26.83,
34.5,
37.95,
44.16,
33.66,
10.41,
12.22,
27.77,
17.63,
25.52,
28.28,
58.39,
12.7,
32.65,
18.73,
16.24,
17.33,
7.73,
26.9,
4.58,
1.59,
1.35,
1.33,
70.37,
4.09,
88.46,
95.49,
53.3,
7.67,
70.37,
4.15,
24.37,
40.1,
51.41,
33.35,
44.74,
37.94,
36.26,
6.52,
6.67,
5.3,
5.12,
4,
2.29,
6.55,
4.95,
3.57,
391.16,
185.86,
14.52,
8.09,
40.92,
215.13,
9.89,
9475.85,
19.79,
61.51,
2.31,
9.02,
9.74,
59.65,
4.75,
4.75,
5.8,
4.75,
4.75,
1.24,
2.59,
11.25,
16.05,
71.6,
46.26,
0.83,
4.93,
21.75,
66.13,
8.6,
18.54,
285.93,
72.69,
89.63,
1611.6,
573.23,
46.16,
3.75,
69.15,
3.88,
3.59,
38.5,
40.02,
26.55,
90.28,
1.24,
14.29,
3.48,
3.46,
44.65,
9.78,
3.51,
21.67,
13.06,
162.43,
175.69,
4.74,
62.32,
111.69,
27.31,
16.16,
0.2,
4.29,
6.49,
124.2,
142.47,
16.47,
5.11,
70.28,
3.38,
3.45,
9.8,
12.2,
3.75,
2.98,
8.06,
12.39,
7.76,
10.67,
12.16,
15.56,
20.59,
9.06,
33.27,
31.33,
25.69,
17.25,
26.97,
50.82,
28.81,
56.6,
321.17,
30.25,
30.49,
38.93,
36.26,
25.73,
64.29,
24.6,
15.76,
7.29,
16.05,
15.65,
23.12,
23.12,
141.67,
4.31,
2.91,
7.99,
4.6,
16.38,
24.65,
70.76,
415.77,
21.81,
17.86,
10.14,
9.67,
23.24,
10.72,
12.04,
43.85,
3.75,
4.09,
24.21,
4.31,
8.18,
7.05,
7.07,
1.17,
6.7,
7.92,
1.51,
5.12,
19.45,
13.77,
20.39,
15.76,
9.62,
20.85,
12.21,
6.2,
467.16,
5.7,
6,
10.25,
2.5,
5.76,
8.34,
331.2,
4.65,
10.96,
6.61,
24.01,
26.34,
3.32,
97.18,
4.29,
6.13,
4.78,
39.61,
3.89,
124.91,
40.79,
140.37,
12.08,
3.13,
140.15,
19.59,
157.09,
86.43,
18.01,
185.02,
19.95,
423.8,
310.06,
4.93,
519.41,
199.77,
2.09,
71.86,
118.9,
129.9,
18.76,
170.78,
5.06,
12.13,
209.98,
7.08,
700.4,
582.77,
110.24,
67.51,
14.44,
1.87,
0.98,
87.35,
 Torque Head: interchanageable open end type. Type I: Bi-directional. Class 5: Interchangeable Head (Precise Clockwise Torque). Insure the proper torque is applied to all your nuts and bolts with these torque wr,
42.86,
3.29,
3.55,
3.84,
3.44,
144.9,
43.5,
190.47,
90.79,
21.24,
13.54,
52.03,
 Operation method: Impact,
33.34,
2.88,
17.25,
26.52,
875.15,
13.63,
14.56,
126.96,
61.1,
69.48,
72.5,
61.09,
67.61,
36.51,
18.25,
524.4,
21.75,
8.34,
24.38,
151.29,
15.62,
2.33,
15.33,
162.53,
4.27,
95.7,
894.23,
39.77,
190.01,
36.54,
1848.72,
1.24,
3.55,
69.93,
3.55,
4.27,
8.73,
0.69,
27.49,
10.21,
2.15,
3.7,
8.6,
8.6,
18.55,
46.1,
28.04,
13.78,
40.11,
62.25,
40.91,
10.32,
8.59,
2.74,
5.96,
38.27,
3.19,
1.98,
2.37,
2.76,
2.74,
3.7,
4.57,
4.03,
5.27,
5.5,
5.75,
6.27,
40.17,
4.29,
4.32,
13.43,
4.45,
3.94,
3.96,
4.4,
4.4,
4.4,
3.14,
15.25,
15.25,
15.25,
15.33,
15.53,
15.61,
4.63,
1.97,
2.29,
2.39,
2.39,
2.39,
2.76,
3.01,
23.52,
4.63,
22.1,
27.29,
21.85,
22.43,
3.27,
4.05,
11.89,
3.14,
2.52,
2.52,
2.52,
2.91,
15.44,
1.66,
1.66,
1.66,
18.04,
1.3,
1.3,
6.6,
1.83,
1.66,
1.3,
1.3,
1.3,
2.32,
2.37,
2.27,
17.78,
22.57,
18.04,
18.04,
18.04,
17.4,
6.93,
5.73,
3.17,
4.62,
19.77,
8.71,
12.36,
3.14,
12.49,
4.01,
5.62,
19.91,
6.99,
8.6,
2.53,
2.89,
6.46,
48.85,
43.59,
46.61,
21.68,
21.87,
31.46,
24.52,
30.05,
29.64,
36.18,
42.31,
48.11,
2.48,
23.07,
23.47,
23.47,
22.62,
22.62,
2.48,
2.53,
2.53,
2.53,
1.68,
1.78,
20.48,
5.99,
8.9,
9.32,
10.29,
5.75,
12.32,
13.33,
19.4,
3.13,
3.13,
3.13,
3.13,
3.85,
4.21,
5.05,
5.66,
59.77,
27.85,
111.64,
14.92,
6.45,
6.3,
7.65,
8.5,
11.29,
12.12,
14.95,
17.94,
21.64,
22.67,
26.59,
33.14,
24.74,
2.23,
2.28,
2.39,
2.89,
2.89,
3.66,
100.84,
7.43,
11.87,
13.27,
12.97,
16.99,
18.75,
16.95,
23.06,
25.54,
30.58,
31.03,
5.36,
12.45,
5.81,
4.05,
2.88,
17.65,
13.42,
4.95,
31.99,
61.61,
43.06,
20.57,
37.04,
36.89,
53.82,
41.31,
27.32,
4.98,
9.44,
5.34,
29.53,
10.88,
7.57,
9.12,
6.98,
19.72,
13.93,
14.81,
5.05,
57.79,
2.82,
2.21,
3.12,
42.48,
1.92,
5.46,
56.37,
3.25,
2.98,
21.08,
34.24,
42.57,
12.71,
13.22,
21.98,
107.69,
42.07,
104.26,
19.84,
62.64,
2.04,
2.12,
2.21,
2.5,
2.19,
2.19,
1.94,
1.94,
73.55,
12.11,
2.54,
2.83,
2.27,
2.94,
2.85,
3.11,
3.75,
15.08,
17.49,
17.19,
17.19,
17.19,
17.19,
17.16,
19.73,
18.25,
5.12,
2.86,
9.78,
3.09,
3.09,
3.43,
3.71,
3.96,
4.2,
13.82,
4.2,
4.62,
17.34,
7.85,
1.68,
1.68,
6.97,
2.07,
2.25,
2.53,
2.53,
2.32,
2.32,
2.32,
2.32,
2.32,
2.63,
2.63,
3.27,
1.44,
1.44,
1.44,
1.44,
1.44,
1.44,
1.44,
2.29,
17.94,
18.1,
17.94,
24.22,
1724.85,
23.05,
5.72,
17.23,
20.93,
1.97,
20.5,
9.5,
34.32,
53.38,
14.49,
4.01,
2.73,
2.73,
3.22,
3.99,
5.49,
6.19,
6.19,
6.56,
7.1,
7.59,
9.15,
38.91,
10.29,
12.31,
14.92,
18.14,
2.73,
15.53,
3.22,
3.22,
3.67,
3.67,
3.99,
4.78,
4.78,
5.49,
1.66,
2.28,
1.78,
3.04,
1.66,
2.28,
2.28,
129.97,
165.88,
305.02,
97.75,
1.23,
10.13,
2.51,
2.51,
2.51,
2.51,
2.51,
2.51,
2.51,
2.85,
174.54,
166.95,
163,
130.3,
74.91,
129.51,
171.67,
334.45,
229.82,
156.32,
135.77,
186.68,
169.28,
402.18,
1798.81,
24.94,
17.92,
12.13,
10.32,
47.81,
25.08,
8.48,
27.07,
15.38,
18.34,
37.39,
87.87,
2.51,
86.97,
489.04,
3.14,
4.58,
15.44,
129.96,
8.03,
18.42,
3.81,
9.95,
10.06,
79.93,
27.03,
21.97,
3.91,
4.51,
36.18,
125.01,
357.58,
63.23,
63.23,
69,
402.5,
158.61,
0.65,
7.83,
0.78,
1.07,
25.08,
21.93,
25.48,
30.36,
30.85,
43.03,
42.39,
56.51,
7.03,
4.45,
13.75,
23.37,
25.64,
26.51,
35.29,
63.34,
4.83,
18.37,
21.05,
51.7,
6.39,
13.16,
7.77,
2.85,
7.77,
12.74,
3.59,
4.14,
5.29,
27.56,
8.25,
3.01,
3.63,
3.63,
3.01,
16.05,
13.85,
6.93,
6.93,
6.93,
6.93,
10.78,
6.93,
15.25,
10.78,
9.29,
14.73,
15.25,
15.5,
21.8,
18.69,
7.35,
2.89,
4.91,
8.63,
3.17,
9.7,
2.08,
3.17,
4.14,
6.58,
6.54,
6.83,
18.76,
6.91,
4.26,
2.65,
9.65,
13.49,
12.69,
13.48,
15.47,
10.78,
12.42,
7.27,
14.75,
15.31,
55.58,
9.1,
15.5,
79.35,
0.89,
0.64,
0.24,
19.64,
10.56,
13.24,
0.42,
93.01,
17.02,
24,
11.58,
78.1,
195.53,
70.1,
40.65,
154.82,
82.49,
182.31,
75.33,
85.61,
232.14,
169.42,
158.64,
105.39,
20.93,
22,
4.65,
17.5,
19.12,
14.98,
19.73,
6.9,
51.74,
12.89,
14.26,
4.32,
4.35,
12.9,
19.14,
21.56,
5.01,
21.52,
9.13,
3.14,
50.52,
16.07,
37.2,
136.31,
142.03,
25.44,
4.09,
146.08,
161.39,
77.44,
42.43,
146.11,
137.53,
69.08,
296,
67.09,
194.35,
306.71,
21.99,
0.13,
1.06,
3.72,
15.41,
4.51,
2.91,
10.63,
2.32,
2.32,
1.46,
2.32,
2.91,
2.83,
3.45,
4.29,
3.32,
4.68,
4.6,
3.39,
1.68,
4.55,
3.75,
4.55,
3.39,
2.75,
7.56,
4.72,
2.3,
6.3,
3.6,
9.53,
6.52,
24.55,
4.24,
4.15,
3.6,
2.56,
2.79,
2.45,
2.71,
8.77,
10.97,
14.58,
598.91,
61.04,
6.19,
9.99,
45.83,
41.18,
62.17,
56.43,
57.58,
70.45,
6.44,
9.3,
26.24,
30.93,
66.47,
55.37,
7.45,
15.17,
28.07,
7.92,
35.9,
125.52,
247.5,
4.38,
120.49,
5.49,
554.3,
65.39,
773.08,
8.3,
4,
10.17,
12.62,
6.28,
9.13,
4.41,
5.29,
6.34,
14.75,
12.13,
13.41,
13.78,
16.91,
18.28,
26.45,
13.06,
42.84,
12.9,
21.9,
8.7,
10.56,
7,
4.37,
6.53,
3.04,
3.58,
2.32,
3.84,
3.36,
4.87,
13.97,
11.09,
11.03,
3.52,
3.36,
3.56,
3.7,
4.49,
3.77,
5.03,
6.09,
3.48,
5.19,
5.02,
4.46,
5.24,
4.7,
5.5,
5.3,
8.05,
19.34,
26.77,
14.35,
17.53,
8.26,
16.91,
27.83,
12.96,
49.37,
19,
22.24,
21.08,
4.19,
5.61,
4.43,
5.35,
5.45,
6.45,
6.5,
6.82,
6.9,
6.98,
9.05,
11.93,
10.41,
11.12,
18.44,
40.01,
65.22,
12.37,
14.01,
20.23,
11.21,
16.94,
5.5,
4.4,
7.79,
4.28,
5.35,
6.51,
5.32,
5.2,
5.2,
5.82,
5.82,
5.78,
6.07,
3.7,
86.1,
33.15,
33.92,
141.8,
75.18,
198.83,
116.94,
11.13,
14.49,
5.26,
6.02,
5.75,
408.49,
5.5,
23.84,
81.74,
3.98,
196.65,
79.75,
136.6,
27.58,
20.06,
18.8,
18.8,
17.55,
15.04,
20.06,
56.81,
82.28,
98.77,
4.96,
10.15,
6.19,
14.54,
24.67,
19.44,
8.3,
13.82,
23.98,
9.64,
1470.03,
9.57,
8.44,
8.12,
11.56,
10.3,
9.25,
17.64,
15.62,
4.4,
7.49,
8.27,
14.71,
12.26,
12.03,
7.12,
6.97,
6.07,
85.56,
68.26,
152.72,
26.75,
15.63,
22.47,
13.49,
23.46,
18.7,
90.49,
123.33,
3.99,
61.71,
16.42,
3.58,
15.6,
6.77,
8.64,
23.78,
18.06,
4.37,
9.5,
5.98,
14.17,
34.19,
1.58,
1.7,
3.31,
1.4,
103.98,
10.79,
3.35,
920,
151.95,
261.14,
2.98,
97.59,
2.98,
2.98,
81.11,
14.39,
27.36,
2.98,
2.77,
3.68,
905.97,
13.05,
11.91,
121.65,
12.41,
9.33,
68.57,
15.08,
2.08,
889.56,
134.79,
37.75,
0.53,
103.79,
69.97,
17.94,
6.19,
6.65,
8.74,
453.47,
31.5,
5.93,
12.9,
1563.76,
21.61,
59.02,
51.52,
1386.79,
543.61,
530.31,
154.09,
151.43,
264.53,
55.81,
18.39,
25.74,
217.96,
102.96,
84.4,
72.39,
81.89,
21.56,
38.27,
23.68,
108.72,
86.39,
34.33,
93.68,
231.24,
894.57,
306.62,
75.97,
312.66,
10.35,
21.79,
17.73,
20.53,
17.94,
67.55,
23.28,
24.01,
56.03,
157.64,
72.78,
4.63,
34.45,
46.01,
5.34,
12.48,
2.3,
2.64,
5.47,
3.73,
5.15,
5.44,
9.83,
8,
4.72,
7.8,
6.77,
4.9,
7.48,
7.48,
9.37,
4.35,
5.44,
4.35,
12.18,
9.74,
10.01,
6.37,
7.97,
6.12,
22.87,
27.29,
16.03,
3.98,
5.23,
5.17,
23,
131.22,
48.7,
136.7,
107.56,
150.67,
151.01,
44.91,
119.19,
778.63,
5.9,
2.2,
151.9,
24.94,
3.61,
3.06,
4.29,
2.83,
6.23,
5.98,
3.11,
5.34,
7.84,
8.16,
2.83,
14.82,
18.27,
14.11,
48.3,
14.93,
23.38,
14,
3.48,
4.72,
8.77,
4.4,
2.12,
11.66,
4.28,
10.49,
10.97,
6.18,
43.65,
146.25,
51.18,
58.1,
40.71,
33.29,
14.38,
61,
3.14,
9.81,
14.82,
7.28,
11.48,
53.95,
4.45,
5.67,
478.73,
447.4,
11.34,
3.25,
67.95,
187.02,
3.37,
7.33,
535.21,
65.9,
349.39,
86.35,
73.51,
14.58,
18.57,
8.08,
6.47,
13.36,
9.98,
21.84,
29.56,
15.34,
1051.65,
24.77,
40.3,
36.63,
109.38,
55.46,
11.5,
278.84,
77,
80.44,
19.1,
15,
45.35,
10.59,
20.29,
20.29,
69.32,
53.03,
11.3,
17.36,
13.54,
19.22,
20.35,
15.19,
29.68,
27.04,
11.8,
3.35,
15.66,
58.11,
6.54,
56.35,
84.53,
145.37,
83.75,
126.56,
78.58,
225.48,
86.99,
64.81,
89.07,
198.03,
86.11,
72.87,
26.12,
14.13,
70.62,
134.55,
131.56,
57.23,
45.1,
102.2,
115.95,
147.72,
279.19,
55.95,
165.01,
26.87,
60.58,
11.78,
12.24,
10.51,
33.1,
147.8,
80.46,
17.54,
4.86,
176.47,
10.78,
14.15,
10.44,
10.55,
29.01,
15.18,
15.96,
13.23,
19,
12.88,
12.77,
11.81,
10.93,
238.02,
384.27,
12.69,
73.84,
47.87,
140.35,
143.59,
2714.56,
18.3,
62.59,
50.31,
169.47,
32.62,
7.58,
21.34,
8.16,
15.21,
15.95,
